statement,authen_confidence,label
Measures taken by my administration have saved taxpayers $1 billion.,1.0,True
"Says his proposed payroll tax cut will mean an extra $1,500 in your pocket compared to if we do nothing.",1.0,True
"In last weeks debate, Bernie questioned Hillarys commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. Not even 2 percent, mind you: 0.2 percent.",0.95,True
"A few months ago when you were asked whats the biggest geopolitical threat facing America, you said Russia.",1.0,False
Says his views on reparations for slavery are the same as Barack Obamas and Hillary Clintons.,1.0,True
Says the National Labor Relations Board told Boeing that it cant build a factory in a non-union state.,1.0,False
"Says by rejecting an expansion of Medicaid under the new law, Georgia was depriving 25,000 veterans of health care coverage.",0.9,True
Says the case of a Texas judge who refused to perform heterosexual weddings exposes a double standard in the case against Kentucky clerk Kim Davis.,0.1,False
Obamacare will drive 2.5 million Americans out of the workforce.,1.0,False
"After laying off 30,000 people,Carly Fiorina said that in retrospect, I would have done them all faster.",0.2,False
Peter Kilmartin voted for the 38 Studios loan guarantee and his State House job was to twist [legislators] arms to vote for deals like this.,1.0,False
On Donald Trumps track record in business,1.0,False
"Eleven states complete their [legislative] sessions within three calendar months, and another five only meet biennially.",0.85,True
"With the exception of baby formula, the federal government does not require any food to carry an expiration date, and state laws vary widely.",1.0,True
"On my first day in office, I ordered a review of every regulation in the pipeline and every contract exceeding $1 million.",1.0,True
The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island.,1.0,False
Says Sean Duffy was a no-show as Ashland County District Attorney while he was on the campaign trail,1.0,False
Beaverton enjoys the most diverse population (by percentage of population) among Oregon cities.,0.2,False
Evidence shows Zika virus turns fetus brains to liquid.,0.1,False
"Says after leaving the White House, Hillary Clinton was forced to return an estimated $200,000 in White House china, furniture and artwork that she had stolen.",0.2,False
Georgia is the Saudi Arabia of pine trees.,0.2,False
U.S. Senate candidate Jack Kingston voted for the Cash for Clunkers program.,1.0,False
"Put simply, less government spending equals more private sector jobs.",1.0,False
I turned a $110 million deficit into a $1.6 million surplus for our city.,1.0,False
Seventy percent of Americans dont have a college degree.,1.0,True
"Under the plan, for the first five years your employer not only has to keep the coverage, but you can't migrate to the public plan.",1.0,False
Says the oil industry subsidies that President Barack Obama is attacking dont exist,1.0,False
"President Barack Obamas veto of the Keystone XL pipeline killed 42,000 jobs.",0.95,False
John McCain decided to stand with George Bush 95 percent of the time (last year).,0.95,True
"Says Bill Pascrell voted to eliminate all estate taxes for billionaires, and I voted no.",0.9,False
"In Hillary Clintons tax returns, you saw a lot of income coming from donors to the Clinton Foundation and people who benefitted from her State Department term as well.",0.9,False
"Says that when the Rolling Stones performed in an Austin park, they paid $25,000 to the nearby city of Rollingwood for one night of inconvenience.",0.9,True
Says the NAACPs Ohio chapter has endorsed Issue 2.,0.9,False
Florida led the nation in job creation while Bush was governor.,1.0,False
Says Marco Rubio knows full well I voted for his amendment to increase military spending to $697 billion.,1.0,True
Says Joe Heck voted to shut down the government.,1.0,False
Oil production is down 14 percent this year on federal land.,1.0,False
"Of the 98 top oxycodone-dispensing doctors who used to live in Florida, today, there are none.",0.95,True
A white family is likely to have about six times as much wealth than a black or Hispanic family coming out of the recession.,0.9,True
John McCain has changed position on invading Iraq.,1.0,False
State employees are actually going to get a pay raise.,1.0,False
"A Texas law requires every high school to have a voter registrar and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote.",0.85,False
Federal spending on entitlements is projected to consume all revenue by 2045.,0.95,True
Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.,1.0,False
"The Democrat majority in the Senate has failed to submit [a] budget in the past 1,000 days.",1.0,False
Says Rick Perry increased spending in Texas by more than 50 percent.,1.0,False
"Says as a share of the US economy, the governments support for research and development (RD) has fallen by nearly two-thirds since the 1960s.",0.95,True
Says Texas Republican leaders have proposed laying off thousands of teachers.,1.0,False
The Democratic health care bill in the House would create 53 new government bureaucracies.,1.0,False
Says that Donald Trump supported Charlie Crist.,1.0,True
"Dollar General added 2,500 stores and 20,000 jobs during his four-year tenure as CEO.",1.0,True
Property tax exemptions can be granted to small businesses that move into Milwaukee County.,0.7,False
Gov. Sarah Palin got precisely zero support for her call for Alaskas Democratic Senator Mark Begich to resign because Ted Stevens corruption conviction was overturned.,1.0,False
Says overwhelming majorities of Americans support gun legislation like background checks.,1.0,True
"Under the DREAM Act, after two years of higher education or military service you are eligible for citizenship. Once a citizen, this paves the way to bring the rest of (your) extended family to the United States.",1.0,False
"Since President Barack Obama took office, 2 million more Americans are out of work.",1.0,False
Says opponent David Dewhurst is a career politician.,1.0,False
Says Virginia economic development officials decided they didnt want to bid on his companys electric automobile plant.,1.0,False
"The State Department says the 42,000 jobs created by the Keystone XL pipeline are ongoing, enduring jobs.",0.95,False
Wisconsins new state budget includes a 15 percent increase for road construction and yet weve got local towns tearing up paved roads and replacing them with gravel.,0.85,False
The Obama administration is refusing to directly arm the Kurds.,1.0,True
"The Obama administrations green stimulus program funneled close to $2 billion dollars to overseas firms, creating thousands of jobs in China.",0.1,False
The worlds 62 richest people own the same wealth as the 3.6 billion poorest.,0.95,True
"There are approximately 18,000 (police) departments in the United States.",0.95,True
The cost-of-living increase in Social Security is tied to wage inflation.,1.0,False
Nearly a quarter of all adults in this state have some college credit without a degree.,0.95,True
"Of the more than 1.3 million temporary mortgage modifications, over half have defaulted.",1.0,False
Republicans tried to block the deficit commission.,1.0,False
The state is able to sharply curtail contract bargaining rights for state employee unions.,1.0,True
On his support for sharply limiting collective bargaining by public employees.,0.3,False
Georgia is one of only about seven states in the country that has a AAA bond rating.,0.85,True
"Rick Perry attempted to fast-track unnecessary coal-fired power plants, which degrade air quality and would cost billions. Fortunately, a court stopped him.",1.0,True
"Two years ago Providence alone spent $50,000 a year notifying the school department about residents in the states sex offender registry.",0.8,False
"In many instances, (peoples) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history.",1.0,False
"Since the passage of Obamas stimulus package, over 1 million additional jobs were lost and nearly 25 million Americans are out of work, are stuck in part-time work, or have given up looking.",1.0,False
Three in four low-income workers dont have any paid sick days available.,1.0,True
"Says Vince Polistina is collecting nearly $70,000 in taxpayer-funded salaries -- plus a government pension.",0.95,False
The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.,1.0,False
We have SAT scores lower than that of Alabama.,0.9,False
Boston Marathon bombing suspect Tamerlan Tsarnaev is buried not far from President Kennedys grave.,0.7,False
Gov. Romneys plan would cut taxes for the folks at the very top.,1.0,True
Says David Prosser = Scott Walker.,0.95,False
"Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves.",1.0,False
Says Houstons 18th congressional district has been gentrified and is home to more Anglos than African Americans.,0.85,False
"The Hyde Amendmentlanguage was in the (human trafficking) bill. The Democratic sponsor admits it was in the bill, and she voted for it.",1.0,True
"Says Joe Heck voted 10 times to defund Planned Parenthood ... and Heck opposes a womans right to choose, even when her health is at risk.",1.0,True
"Stimulus tax cuts ""began showing up in paychecks of 4.8 million Indiana households about three months ago.""",0.95,False
Says Hillary Clinton called the Trans-Pacific Partnership the gold standard. You called it the gold standard of trade deals. You said its the finest deal youve ever seen.,1.0,True
Bernie Sanders voted against the Brady Bill -- background checks and waiting periods.,0.8,True
Says Charlie Crist and Missouri Rep. Todd Akin hold same abortion views. No exception except the life of the mother.,0.8,False
Barack Obama has doubled our national debt. Doubled it. Its going to be close to $20 trillion when he leaves.,1.0,False
"Say Matt Wand cut Troutdale police, created a slush fund for himself.",1.0,False
Were second only to Boston in college students per capita.,0.9,False
"Not even expensive bottled water, like Perrier and Evian, are of good enough quality to pump out of mines in Southwest Virginia, according to the EPA regulation.",1.0,False
Obama Declares November National Muslim Appreciation Month.,0.1,False
Says Catherine Cortez Masto was happy to line her own pockets with taxpayer dollars when state employees were slammed with frozen salaries.,0.9,False
"Under Obamacare, The IRS will have access to the American peoples protected health care information.",1.0,False
Mike Martinez has voted to raise taxes and utility rates while ending free bus service for seniors.,1.0,True
"Ohio has one of the highest provisional ballot rates in the country, and many of them go uncounted each election.",1.0,True
"Rand Paul wants to end all federal faith-based initiatives, and even end the deduction for religious charities.",1.0,True
Homicides last year increased by 17 percent in Americas 50 largest cities. Thats the largest increase in 25 years.,0.9,False
The Canadians they (dropped) their tax rates to 15 percent. The average tax rate on businesses in the industrialized world is 25 percent.,0.95,True
White men account for 69 percent of those arrested for violent crimes.,0.6,False
We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.,1.0,False
The climate-change agreement between the United States and China requires the Chinese to do nothing at all for 16 years.,1.0,False
"Says in fiscal year 2011, the state had a projected $11 billion deficit.",1.0,False
"Wisconsin election officials to accept Mickey Mouse, Hitler signatures on recall petitions.",0.8,False
"I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke [in March 2007], and told them this is something we have to deal with, and nobody did anything about it.",1.0,False
"The Great Wall of China, built 2,000 years ago, is 13,000 miles (long).",1.0,False
"When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.",1.0,True
Says Supreme Court candidate JoAnne Kloppenburgs record as a state Justice Department lawyer consists only of the prosecution of cases regarding regulation of docks.,0.95,False
"One half of federal spending goes to Social Security, Medicare and Medicaid while the other half goes to other programs funded with money borrowed from a foreign land.",1.0,False
Medicare began as a public option and now holds 97 percent of the market share.,1.0,True
Says Sen. Mitch McConnell is the No. 1 recipient of contributions from lobbyists this cycle.,1.0,True
"98 percent of small businesses make less than $250,000 and would not see a tax increase under Barack Obama's plan.",1.0,True
''The leading Democratic candidate once said that the unfettered free market is the most destructive force in modern America.'',0.7,False
Says the American public overwhelmingly opposed Democratic-steered health care plan.,1.0,False
"Says Dan Patrick supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.",0.95,True
"Right now, if Rhode Island police come across a young person with a gun, they really dont legally have the right to take it away from them.",0.6,False
"We have trade agreements with 20 countries, and we have trade surpluses with each one of those 20.",1.0,False
"This March, for the first time in human history, the monthly average carbon dioxide in our atmosphere exceeded 400 parts per million. The range had been 170-300 parts per million for hundreds of thousands of years.",1.0,True
"Jon Corzine, elected governor. Teams up with Barbara Buono. $1.2 billion sales tax increase? Passed. Most spending in state history? Passed. After Buono named budget chair, taxes and fees increase 23 times in just two years. State debt? Up $13.4 billion. Unemployment? Doubled.",1.0,False
The Obama administration supported Muslim allies trying to establish a new international blasphemy standard.,0.9,False
Congress' approval rating is 11 percent. You know who's higher? Dick Cheney and HMOs.,1.0,False
Oil companies ...currently have 68-million acres that they're not using.,1.0,False
Says Donald Trumps proposed tax treatment of hedge fund managers makes the current loophole even worse.,1.0,True
John Raeses wife is registered to vote in Florida so she cant even vote for him.,1.0,True
"Scientists tell us that we could have a cure in 10 years for Alzheimers were it not for overzealous regulators, excessive taxation and greedy litigators.",1.0,False
"Mitt Romney made over a hundred million dollars by shutting down (a Marion, Ind. paper) plant.",0.9,False
More people are struck by lightning than commit in-person voter fraud by impersonation.,0.95,True
Says Hillary Clinton and Tim Kaine want to expand (Obamacare) into a single-payer program.,0.8,False
Says the last non-partisan commission to improve the voting experience in America concluded that #VoterID was necessary.,1.0,True
Oregon school districts are directing 24 percent of their food budgets to purchase local foods. Thats the highest percentage in the country.,0.95,False
Germany is crime-riddled right now because of migration to Europe.,1.0,False
Says theCongressional Budget Officehas estimatedevery penny of the federal budget will go to interest on the debt and entitlement spending by 2025.,1.0,True
Mitt Romney said it was tragic to end the war in Iraq.,1.0,False
"During Obamas first five years as president, black unemployment increased 42 percent. During Reagans presidency, black unemployment dropped 20 percent.",0.2,False
Milwaukee lost the headquarters for MillerCoors because the area lacks good transit.,0.95,False
"Says President Obama said of the national debt, If I dont have this done in three years, then theres going to be a one-term proposition.",0.7,False
"Black Lives Matter, who are attacking law enforcement officers -- Barack Obama had them to the White House.",1.0,False
"In 2012, there were nearly 12.2 million arrests and only 410 uses of deadly force by police in the United States.",0.7,True
Every major religion is opposed to same-sex marriage.,0.95,False
"Says Texas has more than 80,000 abortions each year.",1.0,False
Says Thomas Jefferson said that government is best which governs least.,1.0,False
The $18.8 billion in funding for K-12 education funding is the highest in Florida history and includes a record $10.6 billion in state funds.,1.0,False
"In the 2000 Florida election, at least 1,100 eligible voters were wrongly dropped from voting rolls in an attempt to purge a list of felons. Many of those who were dropped showed up to vote and were told they could not.",1.0,True
"My grandfather came home from ... (World War II) exhausted from the burdens he had borne, and died the next day.",1.0,True
The largest U.S. companies would owe $620 billion in U.S. taxes on the cash they store in tax havens.,1.0,True
If Trump had just put his fathers money in a mutual fund ... hed have $8 billion.,0.9,False
"Fewer black and Latino men participate in the labor force, compared to young white men.",1.0,True
"Says Adam Hasner gives the wealthy tax breaks worth $250,000 a year but hikes middle class taxes $2,000.",0.95,False
"State House incumbent Jill Chambers, R-Atlanta, personally profits from taxpayer money.",0.6,False
The group that supported the presidents health care bill the most? Latinos.,0.95,False
"Women take birth control, more than half of them, as a medication for other conditions.",1.0,False
Says the Feingold garage ad is a fake: Hes not standing in front of his house.,0.8,False
"McCain ""hasn't held executive responsibility.""",1.0,False
McCain got more money from Airbus' U.S. executives than any other politician.,0.9,True
Forty-five percent of doctors say theyll quit if health care reform passes.,0.9,False
"Says Glenn Grothman pushed through state tax credits that when phased in, someone that owns a factory that produces millions in income will pay less tax than their nephew would if he worked full time at Taco Bell for minimum wage.",0.6,True
"Says that under a new program jail ""time for non-violent, mentally ill offenders has been reduced by 50 percent.""",0.8,True
"John McCain intervened, which helped Airbus get that Pentagon contract.",0.9,False
I have never said that I don't wear flag pins or refuse to wear flag pins.,0.95,False
Say71 percent of doctors say Hillarys health concerns are serious and could be disqualifying.,0.1,False
Expanding the sale of full-strength beer and wine to grocery stores isgood for everybody.,0.7,False
Says history suggests sports will quickly subsume a lot of the attention span of the country in the presidential primary.,0.95,False
The U.S. has now spent more on reconstructing Afghanistan than was spent on the Marshall Plan and the reconstruction of Europe.,1.0,True
"The federal debt is more than $14 trillion, almost equal to the size of our entire economy, and every child born today inherits a $45,000 share of the national debt before they take their first breath.",1.0,True
I wake up every morning in a house (the White House) that was built by slaves.,1.0,True
"Says Milwaukee County Executive Chris Abele spent $100,000 of taxpayer money on a new luxury SUV.",0.8,False
The media never show crowds.,1.0,False
The governor has made a commitment to billions of dollars in debt and new spending without any explanation of how he plans to pay that money back.,0.95,False
Says he had to impose tougher cost controls on state employees than any previous Wisconsin governor.,0.6,True
Says the Congressional Budget Office is expecting a protracted economic malaise for at least the next decade under current policies.,1.0,False
"It was Hillary Clinton who left Americans in harms way in Benghazi and after four Americans fell said, What difference at this point does it make?",1.0,False
Congresswoman Bachmann actually said we should be 'weaned' off our Social Security and Medicare. She wants to privatize Social Security and replace Medicare with some kind of voucher system.,0.7,False
Says children are coming into the U.S. in staggering numbers because President Barack Obama has been promising amnesty.,1.0,False
"The United States has never been richer, if you look at per capita GDP.",1.0,True
Michele Bachmanns legislative record is offering failed amendments.,0.95,True
"Says that when San Francisco banned plastic grocery bags, you saw the number of instances of people going to the ER with things like salmonella and other related illnesses spike.",0.95,False
Scott Walker had a 2.3 GPA when he was asked to leave Marquette University for cheating.,0.1,False
"Says a company that got tax breaks from the state later laid off 100 Ohioans, even as its CEO cut a half-million-dollar check to Kasichs super PAC.",1.0,True
"Ohio Director of Job Creation Mark Kvamme just clawed back about $900,000 from companies that made promises and they didnt keep them.",1.0,False
There is no clinical evidence that vaccinating healthcare workers protects patients.,0.5,False
On in-state tuition for unauthorized immigrants.,1.0,False
I made a bunch of these promises during the campaign. ... Weve got about 60 percent done in three years.,1.0,False
"On the day of the New Hampshire primary in 1980, the top 13 people of Ronald Reagans staff quit.",0.9,True
Some of the wealthiest Americans are African-American now.,0.95,False
Theres 400 more people working in health care today in New Hampshire than when we passed the budget.,1.0,False
President Barack Obamas health care reform slashed $500 billion from Medicare.,1.0,False
The U.S. ranks 37th in the world for health care.,0.95,True
"A high school dropout makes on average $19,000 a year, a high school graduate makes $28,000 a year, a college graduate makes $51,000 a year.",0.8,True
Theres almost 1 million Texans who are unemployed and thats an all-time record number in our state.,1.0,True
"Nearly 70 percent of all federal spending will go towards Social Security, Medicare, and Medicaid in fiscal year 2014.",0.95,False
"In Ohio, each year an estimated 1,000 children become victims of human trafficking, and over 3,000 more are at risk.",1.0,False
"Claims that Obama said, ""For those who oppose our policies, you should just shut up and go away.""",1.0,False
"Says, Yet in Salem they have traditionally waited until the money is almost gone to pay for the most important things in our states budget.",0.95,False
"18 percent of our land in our state right now is either federally, state or county owned for conservation purposes.",1.0,True
"The race will tighten, just because that's what happens at the end of campaigns. They always have.",1.0,True
"Even after Obamacare is fully implemented, there still will be tens of millions of people not covered.",0.95,True
The [Obama] administrations regulatory assault on coal-fired energy has put thousands of Americans out of work,1.0,False
"We have 80,000 abortions in Texas every year.",0.9,True
Says Tri-Rail shows the potential problems with investing in high-speed rail.,1.0,False
Says U.S. Senate rival Tommy Thompson is a big corporate lobbyist and has been lobbying during the middle of the campaign.,0.9,False
"Congressman Paul introduces numerous pieces of substantive legislation each year, probably more than any single member of Congress.",1.0,True
Four members of the Rhode Island General Assembly went to vote in 2010 and were told they had already voted.,0.6,False
"The Democrat-backed health care reform plan ""will require (Americans) to subsidize abortion with their hard-earned tax dollars.""",1.0,False
Mark Warner cast the tiebreaking vote to pass Obamacare.,1.0,False
"In Iraq, violence is down to an all-time low since the start of the war.",1.0,True
North Koreas missiles are not going to have a capability to reach the United States anytime real soon.,1.0,True
Im running for office with much more experience and qualifications than Barack Obama had when he ran.,1.0,False
Says Measure 3-386 will cost a fortune for elections while Measure 3-388 will cost less.,0.4,False
"In 2008, Charlie Crist applauded the pick of Sarah Palin and said she would do a great job.",1.0,True
"The president promised to close the space gap, but he now seems intent on repeating the events that created the space gap in the first place -- putting in place a new rocket design and then trying to underfund the effort...",1.0,True
Republicans dont think its a good idea to make the child care tax credit stronger.,1.0,False
More than half of women under 30 who give birth do so outside of marriage...,1.0,True
I cut spending while serving in the state Legislature,1.0,True
"If we ban the practice of earmarks, we could save the American taxpayer anywhere between $15 (billion) to $20 billion dollars a year in pork-barrel spending.",1.0,True
Our welfare system now consumes 42 percent of our budget.,0.7,False
Agriculture is the strongest industry in Ohio.,1.0,True
This is the first time in the history that weve had the raising of a debt limit also with spending cuts.,1.0,False
"Sarah Palin was repeating ""Abraham Lincoln's words"" in discussing the war in Iraq.",1.0,True
Kelly Ayotte voted for a budget that had $90 billion of cuts to Pell Grants.,1.0,False
Says U.S. Rep. Connie Mack IV passed only one bill in seven years.,0.95,True
Republican-leaning states get more in federal dollars than they pay in taxes.,0.1,True
"Barack Obama said in 2004 ""that he basically agreed with the way George Bush was conducting the war.""",1.0,False
Says President Barack Obama is a socialist.,1.0,False
Wisconsin was literally broke when Republicans took office in January 2011.,1.0,False
"About two-thirds of Medicaid beneficiaries are children, but they account for one-third of the programs cost, while one-third are elderly, and they account for two-thirds of the cost.",1.0,False
Says Tom Cottons vote in Congress to change Medicare will increase out-of-pocket expenses for every senior in Arkansas.,1.0,False
"Says the Obama administration approved a major disaster declaration for Oklahoma in 2009, when nine of the states 77 counties burned for about three days, while Texas wildfires have been burning for longer without such a declaration.",1.0,True
Our campaign depends on small donations for the majority of our support.,1.0,False
"Says Crist campaign website ""has eliminated all references to our Republican Party.""",0.95,False
On a cap-and-trade plan.,1.0,False
"There hasnt really been a lot of net growth in the federal workforce when you compare it to say, 1990.",1.0,False
The American Conservative Union gives [Rep. Tim] Ryan a dismal 0.0 percent rating for the billions he has contributed to our national debt.,0.7,False
"The departments of Commerce, Education and Energy and the EPA saw their spending increase by between 130 percent and 219 percent between 2008 and 2010.",1.0,False
Says he hasnt changed his view on abortion restrictions.,1.0,False
Says the director of an anti-abortion group receiving a Texas grant to provide womens health services believes HIV can be spread through the sewer system.,0.8,True
Says Rick Perry of Texas was the governor who relied most on stimulus funds to close his states budget deficit in 2010.,1.0,False
Democrats are cutting our school funding. Four times in the last 10 years before we came into office.,1.0,False
Says President Barack Obama himself has granted waivers allowing into the United States refugees who provided material support to terrorists.,1.0,False
"In almost every other country in the world, artists and musicians are paid when their music is played on the radio. In fact, the only countries besides the U.S. who do not have a radio-performance right are China, Iran and North Korea.",0.4,True
One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.,1.0,True
"Says Paul Ryan supports banning all abortions, even in cases of rape or incest.",0.95,False
"More than 1,000 American soldiers have lost their lives in Afghanistan in the last 27 months. This is more than the combined total of the nine years before.",0.8,False
Weve doubled the production of clean energy.,0.95,True
Most Americans support the legalization of marijuana.,0.95,True
"Under Barack Obama, the U.S. now has the lowest workforce since (President Jimmy) Carter.",0.9,False
A rural hospital in Missouri closes every 8 months. The legislatures failure to expand Medicaid has brought crisis to many of Missouris rural health care providers.,1.0,False
"Harambe received 15,000 votes in the presidential election.",0.1,False
The United States is one of only seven nations that allows elective abortions after 20 weeks post-fertilization.,0.8,True
Says Thom Tillis gives tax breaks to yacht and jet owners.,0.95,False
"During his time as House speaker, unemployment came down from 5.6 percent to under 4 (percent).",0.7,False
Obamacare was the Republican plan in the early 90s.,0.7,False
We had an amendment in the health care law that said the federal government is going to take over education.,1.0,False
"(Assembly Democrats) wanted to raise the gas tax by $2.4 billion. We said no to that....Theyre down on the ground. Theyre sweating. Theyre twitching. Its ugly, cause I keep saying no.",1.0,False
"Says he turned down a Medicaid expansion under Obamacare, but because of actions he took, for the first time in Wisconsins history everyone living in poverty is covered under Medicaid.",0.95,True
Says Patrick Murphy switched his vote on All Aboard Florida ... because his father tried to get in a bid to build it and was unsuccessful.,1.0,False
Says U.S. Sen Sherrod Brown promised that the first stimulus bill would fund the Brent Spence Bridge.,1.0,False
"Tampa got more (federal housing) money because they scored higher on the blight scoring system, so theyve got a much bigger problem than we do.",0.1,False
"In nine Democratic debates, Weve not had one question about a womans right to make her own decisions about reproductive health care, not one question.",1.0,True
"The Manchin-Toomey amendment would have criminalized certain private transfers of firearms between honest citizens, requiring lifelong friends, neighbors and some family members to get government approval.",0.9,False
McCain Trying to Have it Both Ways on Iraq,0.8,False
The budget submitted by Obama will add more to the debt than the outstanding debt of the previous 43 presidents combined.,1.0,True
I've issued a six-month moratorium on deepwater drilling.,1.0,False
Toomey and Trump will ban abortion and punish women who have them.,0.95,False
Tuition at Rutgers has increased 10 percent since Gov. Chris Christie took office because he cut funding for higher education.,1.0,False
"The reason we even have colleges is that at some point there were politicians who said, You know what? We should start colleges.",1.0,False
Capital Metro originally said MetroRails yearly operating costs would be about $2.5 million. Last year ... it cost $13 million to operate.,0.95,False
Providence has more of its pension fund invested in hedge funds and is less transparent about it than the state.,0.4,True
Says President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.,0.8,True
"If the General Assembly does not address the states structural deficit, more than 23,000 education professionals will be immediately yanked out of Pennsylvania schools.",0.8,False
"Says he brought 1,200 jobs to Texas by moving his factories here from China.",0.9,False
U.S. Rep. Paul Broun has not authored any legislation that has been adopted by Congress.,0.5,True
On recess appointments.,1.0,False
"Four years as a congressman, he [U.S. Rep. Hank Johnson] never talked about MARTA.",0.8,False
Texas has the highest rate of uninsured in the nation. ... And there are more uninsured children in Texas than in any other state.,1.0,True
Eighty percent of Wall Street executives and their spouses donations go to Democrats.,0.95,False
"Like me, Scott Walker opposed the 1998 transportation bill and the $9 billion of wasteful spending.",0.95,False
"Newspapers say Florida made bad investments, lost hundreds of millions of dollars, billions in pension funds lost. Who was in charge of Floridas investments? Alex Sink.",0.7,False
Says 80 percent of the health care dollars are spent by 20 percent of the population.,1.0,True
"Steve Southerland did not pay his taxes in 05, 06, 07, 08 or 09.",0.95,False
Eliminating Obamacare ... saves $95 billion a year.,1.0,False
There are 4.7 percent of Virginians who are minimum wage earners who are over 25 years of age working full-time and trying to raise a family.,1.0,True
Says broken compact fluorescent light bulbs allegedly cause migraines and epilepsy attacks.,0.9,False
At least a quarter of those apprehended at the border have criminal records.,1.0,False
Says Rick Scotts record on jobs includes Florida ranked 2nd in the nation in long-term unemployment.,1.0,False
Says President Obamas new immigration plan is amnesty.,1.0,False
"For the first time in over 40 years, Republicansdont hold a single statewide office in Virginia.",0.95,True
Polls show that Americans overwhelmingly support expanding background checks.,1.0,True
Nearly 20% of our residents are born abroad.,0.3,True
"When it comes to jobless workers, Mitt Romney says he likes to fire people.",1.0,False
A child born in America today will inherit $1.5 million in debt the moment theyre placed in their mothers arms.,0.2,True
Says the U.S. fleet of attack submarines is scheduled to fall below the 48 boats that Navy says it needs to carry out current missions.,1.0,True
Georgias share of money from the Federal Highway Trust Fund declined 12 percent between 2008 and 2013.,0.9,True
"Americans spend 100-million hours a year filling out these forms (FAFSA). That is the equivalent of 55,500 full-time jobs.",0.95,False
"If you look at the application for a security clearance, I have a clearance that even the president of the United States cannot obtain because of my background.",1.0,False
Says Hawaii Gov. Neil Abercrombie made a late-night visit to Kinkos to forge President Barack Obamas birth certificate two days before Obama unveiled it to the media.,0.95,False
"In the Illinois Legislature, Barack Obama ""voted 'present,' instead of yes or no"" on seven votes involving abortion rights.",0.95,True
"If you want to vote in Texas, you can use a concealed-weapon permit as a valid form of identification, but a valid student ID isnt good enough.",0.95,True
Says the cascading effects of climate change contributed to the rise of ISIS.,1.0,True
"Says state Rep. Sandy Pasch, her recall opponent, voted to allow public school employees to use taxpayer dollars to pick up the tab forViagra.",1.0,False
"Barack Obama ""rejects everyone white, including his mother and his grandparents.""",0.8,False
A company hired to do Common Core testing in Florida will attract every one of your children to become as homosexual as they possibly can.,1.0,False
The U.S. Supreme Court has not traditionally asked a lot of questions during oral arguments.,0.95,True
"Fracturing or horizontally fracturing the shale to open up larger pockets of natural gas ... has been used for over 60 years and, as of 2009, over 80,000 wells have been fracked in Ohio.",1.0,False
"In 2004, ""20 percent of U.S. households were getting about 75 percent of their income from the federal government. ... Another 20 percent were receiving almost 40 percent.""",0.95,False
We are now eighth in the nation in job creation . . . we are No. 1 in the Midwest.,1.0,True
"In Europe, church attendance rates (are) in the single digits because churches are supported by taxes.",1.0,False
Says George LeMieux even compared Marco Rubio to Barack Obama.,0.95,False
Says Barack Obama promised to halve the deficit in his first term.,0.95,True
Says the government has gotten the TARP money back plus a profit.,1.0,False
Points of Light is the worlds largest volunteer organization.,1.0,False
Says Mark Pryorcut Medicare to pay for Obamacare.,0.7,False
Says Tim Kaine actually tried to raise taxes by about $4 billion.,1.0,True
Says Marco Rubio is proposing a new $1 trillion welfare program in tax credits and $1 trillion in new military spending.,1.0,True
I am the only senator who turned down the state pension plan for part-time legislators.,0.9,True
Female buffalo lead the herd.,1.0,True
There is no system to vet refugees from the Middle East.,1.0,False
"Says Chris Christies plan to kick-start our economy is to propose an income tax cut that disproportionately benefits the wealthy, and...hes still proposing it.",1.0,False
Obama used $20 million in federal money to emmigrate (sic) Hamas Refugees to the USA.,0.2,False
On offshore drilling.,0.95,False
"We came out of the White House not only dead broke, but in debt.",1.0,False
I think its seven or eight of the California system of universities dont even teach an American history course. Its not even available to be taught.,0.98,False
Sen. Bob Menendez voted to enact a new tax on the sale of homes of 3.8%.,0.2,False
Says his budget provides the highest state funding level in history for education.,1.0,False
Ive been here almost every day.,1.0,False
"In the early 1980s, Sen. Edward Kennedy secretly offered to help Soviet leaders counter the Reagan administrations position on nuclear disarmament.",0.7,False
Says an EPA permit languished under Strickland but his new EPA director got it done in two days.,1.0,False
Says the governor is going around the state talking about [how] we should fund an income tax cut that benefits higher income earners and not lower income earners,0.9,False
